id_luminaria,fecha_instalacion,horas_uso_acumuladas,porcentaje_vida_consumida,vida_util_real_calculada,ciclos_acumulados,temperatura_promedio_c,humedad_promedio_pct,voltaje_promedio_v,dias_restantes_estimados,dias_restantes_predichos,horas_restantes_estimadas,nivel_riesgo,prioridad_mantenimiento,estado_actual,fecha_falla,fecha_cambio,motivo_cambio,prob_falla_alto,prob_falla_medio,prob_falla_bajo
LED-01941,2022-07-29,31032,55.21,56208,7758,18.60283916983113,68.75045750892826,220.6100715646249,1049.0,1030.89800273708,25176,BAJO,4,OPERATIVO,,,,0.0,0.0093768545994065,0.9906231454005936
LED-01942,2020-11-07,46128,100.49,45902,11532,19.64206023789016,62.654291503484245,222.8225118458245,-9.0,,-226,REEMPLAZADO,0,REEMPLAZADO,2025-09-03,2025-09-04,FALLA,0.0,0.0,0.0
LED-01943,2022-08-05,30864,75.37,40949,7716,20.71651876450823,49.3253846655218,223.7219387057796,420.0,407.49068886080585,10085,MEDIO,3,OPERATIVO,,,,0.0096012153437143,0.0,0.9903987846562856
LED-01944,2023-04-06,25008,38.97,64175,6252,22.14118471214084,45.02102592179954,223.8707400331057,1632.0,1653.7916387058265,39167,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-01945,2022-01-19,35616,84.24,42278,8904,25.09832801421864,40.32897748169341,223.3177744685084,278.0,286.00485858882445,6662,MEDIO,2,OPERATIVO,,,,0.0185683196070836,0.0289553339692539,0.9524763464236624
LED-01946,2022-08-22,30456,68.55,44429,7614,24.782322162902997,65.91600267964625,221.5773864790541,582.0,580.663861148278,13973,BAJO,3,OPERATIVO,,,,0.0,0.0,1.0
LED-01947,2022-09-12,29952,56.08,53406,7488,22.421979580773627,69.02941278198426,223.9768809856,977.0,964.2823978979036,23454,BAJO,4,OPERATIVO,,,,0.0,0.0,1.0
LED-01948,2023-02-03,26496,59.32,44662,6624,21.998578061988717,51.62699014899496,221.6784338592963,757.0,762.9978617205984,18166,BAJO,4,OPERATIVO,,,,0.0,0.0,1.0
LED-01949,2021-02-25,43488,88.9,48919,10872,25.515847101719004,52.85691513417092,220.1502057939944,226.0,221.74867161013108,5431,MEDIO,2,OPERATIVO,,,,0.0,0.0,1.0
LED-01950,2021-04-28,42000,104.63,40140,10500,24.405542407333847,53.56306617292943,222.90488561054084,-78.0,,-1860,REEMPLAZADO,0,REEMPLAZADO,2025-08-04,2025-08-06,FALLA,0.0,0.0,0.0
LED-01951,2020-11-28,45624,129.15,35326,11406,18.45291978507779,45.09648625482475,219.71178632534136,-429.0,,-10298,REEMPLAZADO,0,REEMPLAZADO,2024-08-16,2024-08-20,FALLA,0.0,0.0,0.0
LED-01952,2023-05-17,24024,50.64,47443,6006,18.146789293389062,62.6704533114856,219.5920548488416,976.0,967.0351078502752,23419,BAJO,4,OPERATIVO,,,,0.0,0.0,1.0
LED-01953,2021-06-29,40512,89.96,45031,10128,18.682950234612523,53.331470869031946,223.09653361672932,188.0,174.45652428426243,4519,MEDIO,2,OPERATIVO,,,,0.0099475341028331,0.0094422310756972,0.9806102348214698
LED-01954,2021-10-12,37992,127.07,29897,9498,23.65355504274012,69.19782230091698,223.3588323102766,-337.0,,-8095,REEMPLAZADO,0,REEMPLAZADO,2024-11-12,2024-11-16,FALLA,0.0,0.0,0.0
LED-01955,2020-08-10,48264,132.19,36510,12066,23.84453016346724,58.73006579653617,219.42572730536253,-490.0,,-11754,REEMPLAZADO,0,REEMPLAZADO,2024-05-18,2024-05-24,FALLA,0.0,0.0,0.0
LED-01956,2019-10-17,55416,110.94,49952,13854,20.585518278654348,69.46793684067089,222.2517224026108,-228.0,,-5464,REEMPLAZADO,0,REEMPLAZADO,2025-03-28,2025-04-02,FALLA,0.0,0.0,0.0
LED-01957,2022-03-11,34392,71.15,48340,8598,18.74608096144665,67.62658473490586,220.0637636815014,581.0,589.8291376983335,13948,MEDIO,3,OPERATIVO,,,,0.0,0.0179998280408116,0.9820001719591884
LED-01958,2021-08-27,39096,87.81,44522,9774,18.049029178509446,53.92405561596196,218.14793633424136,226.0,228.8608521123723,5426,MEDIO,2,OPERATIVO,,,,0.0,0.0084946236559139,0.991505376344086
LED-01959,2023-01-04,27216,61.41,44317,6804,21.068072195941912,68.20702578618668,222.15745490940847,713.0,725.9170561148587,17101,BAJO,4,OPERATIVO,,,,0.0,0.0,1.0
LED-01960,2020-04-14,51096,96.21,53106,12774,25.794541097635317,40.51518971987109,223.68590991848652,84.0,,2010,REEMPLAZADO,0,REEMPLAZADO,2025-06-20,2025-06-21,FALLA,0.0,0.0,0.0
LED-01961,2023-03-22,25368,52.5,48320,6342,19.44840288377718,68.77021260293304,221.83243553773545,956.0,961.9069208201272,22952,BAJO,4,OPERATIVO,,,,0.0,0.0,1.0
LED-01962,2021-11-30,36816,103.38,35610,9204,25.817463252759968,57.463641124595085,223.20124149679503,-50.0,,-1206,REEMPLAZADO,0,REEMPLAZADO,2025-08-02,2025-08-08,FALLA,0.0,0.0,0.0
LED-01963,2021-01-11,44568,113.59,39236,11142,19.60680972840893,45.58025295567986,219.52855277119903,-222.0,,-5332,REEMPLAZADO,0,REEMPLAZADO,2024-11-09,2024-11-11,FALLA,0.0,0.0,0.0
LED-01964,2020-03-29,51480,115.03,44753,12870,18.79093070764812,41.27085795858346,222.04366669443812,-280.0,,-6727,REEMPLAZADO,0,REEMPLAZADO,2024-11-09,2024-11-10,FALLA,0.0,0.0,0.0
LED-01965,2021-02-25,43488,133.18,32654,10872,23.128955720415835,68.60716671505476,223.03774697516937,-451.0,,-10834,REEMPLAZADO,0,REEMPLAZADO,2024-07-11,2024-07-14,FALLA,0.0,0.0,0.0
LED-01966,2022-11-01,28752,60.01,47910,7188,19.41656737532752,56.8156655468527,223.88796974683063,798.0,798.0641192155418,19158,BAJO,4,OPERATIVO,,,,0.0,0.0,1.0
LED-01967,2020-11-02,46248,92.42,50041,11562,22.633760281820464,41.26806982707804,221.52052878014837,158.0,157.52866752298686,3793,MUY ALTO,1,OPERATIVO,,,,0.0063801557542543,0.0230215091708504,0.9705983350748952
LED-01968,2022-07-13,31416,69.42,45256,7854,24.566826437557307,48.27188910942267,222.779291324279,577.0,580.8469865482165,13840,BAJO,3,OPERATIVO,,,,0.0,0.0,1.0
LED-01969,2021-04-28,42000,95.3,44071,10500,22.87985194251577,56.81420446520505,223.4881744611273,86.0,,2071,REEMPLAZADO,0,REEMPLAZADO,2025-12-27,2025-12-29,FALLA,0.0,0.0,0.0
LED-01970,2022-04-30,33192,74.88,44327,8298,24.899043076194197,45.43188697347893,221.2654205456625,464.0,473.6394578119757,11135,MEDIO,3,OPERATIVO,,,,0.0092330168005843,0.0,0.9907669831994156
LED-01971,2022-11-07,28608,61.84,46258,7152,24.71496690830312,68.33463639535731,219.63753036519643,735.0,734.9246466318336,17650,BAJO,3,OPERATIVO,,,,0.0,0.0093123772102161,0.990687622789784
LED-01972,2023-06-19,23232,48.3,48102,5808,23.61489941459373,46.81573759546649,218.024608702581,1036.0,1104.3634951124666,24870,BAJO,4,OPERATIVO,,,,0.0,0.0,1.0
LED-01973,2022-08-21,30480,64.98,46908,7620,19.54060877877472,50.68269021264241,219.0190365998075,684.0,689.7550029236322,16428,BAJO,3,OPERATIVO,,,,0.0,0.0,1.0
LED-01974,2019-08-07,57120,127.75,44713,14280,19.312915516766324,41.63567676634839,219.97838664287727,-517.0,,-12407,REEMPLAZADO,0,REEMPLAZADO,2024-08-05,2024-08-08,FALLA,0.0,0.0,0.0
LED-01975,2023-05-18,24000,67.18,35722,6000,24.19408454745961,61.37733829741782,221.8097090945659,488.0,481.9395849543458,11722,BAJO,3,OPERATIVO,,,,0.0,0.0,1.0
LED-01976,2019-12-30,53640,120.25,44606,13410,19.38911450100329,46.69037924235634,221.15378616800223,-376.0,,-9034,REEMPLAZADO,0,REEMPLAZADO,2024-12-17,2024-12-19,FALLA,0.0,0.0,0.0
LED-01977,2020-08-02,48456,105.75,45819,12114,22.339566448617653,68.76402862776544,219.23610442574827,-110.0,,-2637,REEMPLAZADO,0,REEMPLAZADO,2025-04-02,2025-04-07,FALLA,0.0,0.0,0.0
LED-01978,2020-04-03,51360,127.99,40129,12840,22.41462579378868,43.14817540983849,218.13408073056115,-468.0,,-11231,REEMPLAZADO,0,REEMPLAZADO,2024-03-08,2024-03-15,FALLA,0.0,0.0,0.0
LED-01979,2019-11-16,54696,135.2,40455,13674,19.459810648793837,58.403722798937714,220.4717580793748,-593.0,,-14241,REEMPLAZADO,0,REEMPLAZADO,2024-03-13,2024-03-17,FALLA,0.0,0.0,0.0
LED-01980,2023-06-23,23136,56.9,40661,5784,25.502535721860497,40.12845273508311,223.31263258617383,730.0,731.7836437014172,17525,BAJO,4,OPERATIVO,,,,0.0,0.0097131147540983,0.9902868852459016
LED-01981,2022-12-08,27864,68.46,40702,6966,23.81392452183456,68.32996707244875,221.66449096972585,535.0,519.4697496860126,12838,BAJO,3,OPERATIVO,,,,0.0,0.0,1.0
LED-01982,2021-06-15,40848,105.08,38872,10212,18.36183704736172,40.05618231757506,220.1038956977241,-82.0,,-1976,REEMPLAZADO,0,REEMPLAZADO,2025-05-17,2025-05-18,FALLA,0.0,0.0,0.0
LED-01983,2022-03-03,34584,71.95,48066,8646,22.301187711901434,57.79317865336493,221.26093674625184,562.0,575.2144777274609,13482,MEDIO,3,OPERATIVO,,,,0.0,0.0,1.0
LED-01984,2022-09-23,29688,70.29,42236,7422,18.410162659705225,51.87009742288948,219.13159358762957,523.0,537.701380801689,12548,MEDIO,3,OPERATIVO,,,,0.0,0.0,1.0
LED-01985,2019-09-28,55872,97.27,57441,13968,24.73353414477603,46.5810419519581,222.4053100371732,65.0,,1569,REEMPLAZADO,0,REEMPLAZADO,2025-08-21,2025-08-23,FALLA,0.0,0.0,0.0
LED-01986,2021-11-24,36960,76.41,48368,9240,20.378404793805117,54.116244581379256,218.5592835553562,475.0,470.8131261552885,11408,MEDIO,3,OPERATIVO,,,,0.0,0.0,1.0
LED-01987,2023-01-08,27120,56.53,47971,6780,25.481296085974225,68.6472372680501,223.75342762907124,869.0,858.7522220245486,20851,BAJO,4,OPERATIVO,,,,0.0,0.0,1.0
LED-01988,2022-01-27,35424,92.96,38105,8856,22.55054985413196,56.76044331811701,223.0998546026576,112.0,,2681,REEMPLAZADO,0,REEMPLAZADO,2025-10-22,2025-10-29,FALLA,0.0,0.0,0.0
LED-01989,2019-08-28,56616,130.66,43330,14154,22.072909539911038,56.66556000107787,222.9496308789044,-554.0,,-13286,REEMPLAZADO,0,REEMPLAZADO,2023-11-10,2023-11-14,FALLA,0.0,0.0,0.0
LED-01990,2022-12-31,27312,56.84,48052,6828,23.024667812571483,65.2100871466325,218.88981040884647,864.0,856.1531135507411,20740,BAJO,4,OPERATIVO,,,,0.0,0.0,1.0
LED-01991,2020-02-14,52536,115.34,45547,13134,18.257722883602984,53.87604829887118,219.88085173960465,-291.0,,-6989,REEMPLAZADO,0,REEMPLAZADO,2025-02-28,2025-03-06,FALLA,0.0,0.0,0.0
LED-01992,2022-12-12,27768,52.58,52811,6942,20.88302497245256,52.80706261968511,223.8915067070085,1043.0,1045.5205686591682,25043,BAJO,4,OPERATIVO,,,,0.0,0.0,1.0
LED-01993,2020-10-17,46632,112.19,41566,11658,23.728735342652108,43.28291214507938,219.62281463369905,-211.0,,-5066,REEMPLAZADO,0,REEMPLAZADO,2025-01-28,2025-02-01,FALLA,0.0,0.0,0.0
LED-01994,2022-06-19,31992,69.94,45744,7998,24.619565887836902,40.73991064894032,222.051941160843,573.0,582.7742590378864,13752,BAJO,3,OPERATIVO,,,,0.0,0.0093123772102161,0.990687622789784
LED-01995,2020-08-26,47880,102.76,46592,11970,22.646088735618022,54.510413372736,222.37300488273385,-54.0,,-1288,REEMPLAZADO,0,REEMPLAZADO,2025-04-15,2025-04-18,FALLA,0.0,0.0,0.0
LED-01996,2021-07-30,39768,93.42,42569,9942,19.69176256039797,47.97239128559984,218.56898263306465,117.0,,2801,REEMPLAZADO,0,REEMPLAZADO,2025-11-21,2025-11-28,FALLA,0.0,0.0,0.0
LED-01997,2021-12-06,36672,89.29,41071,9168,20.60375190941298,60.04711050932032,222.3013050535837,183.0,185.68404743656365,4399,MEDIO,2,OPERATIVO,,,,0.0,0.029885576737549,0.9701144232624508
LED-01998,2020-07-06,49104,104.76,46872,12276,18.171518932984903,62.15957951764426,223.75271986364243,-93.0,-90.41093223600078,-2232,MUY ALTO,1,OPERATIVO,,,,0.9786730254981646,0.0197587289452508,0.0015682455565844
LED-01999,2022-06-03,32376,75.06,43131,8094,22.810466910517636,61.36563945938477,219.90244261617835,448.0,453.22734860042783,10755,MEDIO,3,OPERATIVO,,,,0.0,0.0,1.0
LED-02000,2020-11-21,45792,101.22,45242,11448,24.83212424364368,63.14649805863451,218.38799326310345,-23.0,,-550,REEMPLAZADO,0,REEMPLAZADO,2025-07-23,2025-07-29,FALLA,0.0,0.0,0.0
LED-02001,2023-07-28,22296,57.18,38993,5574,25.032496036418003,52.13549209345395,219.74908315006613,696.0,694.6573385418004,16697,BAJO,4,OPERATIVO,,,,0.0,0.0,1.0
LED-02002,2023-02-01,26544,54.1,49068,6636,18.91398762606445,56.478250243847455,218.00800183694477,938.0,946.0882011570994,22524,BAJO,4,OPERATIVO,,,,0.0,0.0,1.0
LED-02003,2020-05-14,50376,143.47,35111,12594,18.742760692244964,55.50401784071872,219.28068728795623,-636.0,,-15265,REEMPLAZADO,0,REEMPLAZADO,2023-12-15,2023-12-22,FALLA,0.0,0.0,0.0
LED-02004,2022-10-01,29496,72.7,40572,7374,22.926340416811083,59.01365258635006,221.24618173437688,462.0,463.73402823376045,11076,MEDIO,3,OPERATIVO,,,,0.0,0.0,1.0
LED-02005,2020-09-19,47304,160.9,29399,11826,22.000738686257865,43.0990143343984,219.18588668671768,-746.0,,-17905,REEMPLAZADO,0,REEMPLAZADO,2023-11-05,2023-11-10,FALLA,0.0,0.0,0.0
LED-02006,2023-01-07,27144,56.98,47639,6786,22.531125765048778,60.446050006254126,220.03417129846343,854.0,856.6318287466735,20495,BAJO,4,OPERATIVO,,,,0.0,0.0,1.0
LED-02007,2019-12-22,53832,169.31,31795,13458,20.36794100115173,49.78555183833728,223.7655045893484,-918.0,,-22037,REEMPLAZADO,0,REEMPLAZADO,2023-04-16,2023-04-21,FALLA,0.0,0.0,0.0
LED-02008,2021-12-04,36720,64.42,57003,9180,22.079140605846973,65.89080844448871,220.50002049923825,845.0,862.2841539752782,20283,BAJO,3,OPERATIVO,,,,0.0,0.0094422310756972,0.9905577689243028
LED-02009,2023-04-22,24624,50.59,48677,6156,20.85244978950685,64.98567425853763,218.2660811717216,1002.0,977.801168649299,24053,BAJO,4,OPERATIVO,,,,0.0,0.0,1.0
LED-02010,2022-08-10,30744,63.43,48467,7686,22.52354799652274,53.088680778810826,221.2396893633283,738.0,734.7647088622116,17723,BAJO,3,OPERATIVO,,,,0.0,0.0,1.0
LED-02011,2021-12-15,36456,93.2,39115,9114,20.08668130243181,66.03485506494798,221.86544840495588,111.0,114.64807244536864,2659,MUY ALTO,1,OPERATIVO,,,,0.0,0.0494645840873223,0.9505354159126777
LED-02012,2019-10-16,55440,150.84,36754,13860,25.979049014510505,66.17910063073593,219.78406248524027,-779.0,,-18686,REEMPLAZADO,0,REEMPLAZADO,2023-05-16,2023-05-19,FALLA,0.0,0.0,0.0
LED-02013,2022-12-08,27864,66.8,41709,6966,20.54621236895584,58.634002205449946,218.9855819823237,577.0,555.6290801588437,13845,BAJO,3,OPERATIVO,,,,0.0,0.01,0.99
LED-02014,2023-05-01,24408,60.28,40488,6102,21.811865662842163,65.58189895835643,219.48287042018177,670.0,670.3833111089145,16080,BAJO,4,OPERATIVO,,,,0.0,0.0,1.0
LED-02015,2022-10-23,28968,61.6,47027,7242,25.194715272147224,69.0977672069783,221.8067188385336,752.0,751.3000639915936,18059,BAJO,3,OPERATIVO,,,,0.0,0.0,1.0
LED-02016,2022-08-18,30552,68.76,44430,7638,19.285724679132045,61.996144148589295,220.588192738328,578.0,578.4627738705852,13878,BAJO,3,OPERATIVO,,,,0.0,0.0,1.0
LED-02017,2021-02-17,43680,120.21,36336,10920,19.39039085708192,41.914781041291405,219.9821461321944,-306.0,,-7344,REEMPLAZADO,0,REEMPLAZADO,2024-12-28,2025-01-04,FALLA,0.0,0.0,0.0
LED-02018,2022-01-30,35352,100.88,35045,8838,18.43962763094901,45.29841077722369,221.2923176334983,-13.0,-28.028135923112877,-307,MUY ALTO,1,OPERATIVO,,,,0.8476234456099856,0.0817118571965136,0.0706646971935007
LED-02019,2023-01-24,26736,74.98,35655,6684,23.270677602870705,50.96218392704671,220.82259348597944,372.0,390.2178043546271,8919,MEDIO,3,OPERATIVO,,,,0.0,0.0,1.0
LED-02020,2021-08-31,39000,86.87,44896,9750,23.19235573814571,66.48435396602112,219.10478013848711,246.0,252.1023834397068,5896,MEDIO,2,OPERATIVO,,,,0.0187798445951463,0.0,0.9812201554048536
LED-02021,2021-05-04,41856,94.0,44527,10464,24.03746016694513,68.00418375842673,219.3207765250146,111.0,114.6453283282878,2671,MUY ALTO,1,OPERATIVO,,,,0.0095468277945619,0.039556123616961,0.9508970485884772
LED-02022,2021-01-10,44592,94.15,47360,11148,24.958073996541508,63.907346972278894,220.07897037906096,115.0,117.767491247524,2768,MUY ALTO,1,OPERATIVO,,,,0.0,0.067074669958977,0.932925330041023
LED-02023,2021-06-04,41112,99.53,41305,10278,20.32802690720225,55.61867395514356,220.34799701879717,8.0,,193,REEMPLAZADO,0,REEMPLAZADO,2026-01-01,2026-01-08,FALLA,0.0,0.0,0.0
LED-02024,2020-11-26,45672,89.72,50905,11418,24.84332923704944,53.06819492442898,220.2690308867176,218.0,223.6942236298669,5233,MEDIO,2,OPERATIVO,,,,0.0,0.0269114677071455,0.9730885322928544
LED-02025,2019-12-13,54048,124.63,43367,13512,21.100653339494663,57.28688235333803,222.98861371575623,-445.0,,-10681,REEMPLAZADO,0,REEMPLAZADO,2024-09-21,2024-09-28,FALLA,0.0,0.0,0.0
LED-02026,2022-08-26,30360,75.48,40221,7590,22.76930238328542,66.80024925482824,219.03182241106128,411.0,400.4744770123617,9861,MEDIO,3,OPERATIVO,,,,0.0,0.0,1.0
LED-02027,2019-09-07,56376,110.4,51064,14094,20.24315342872281,69.2662958117186,219.09518930605205,-221.0,,-5312,REEMPLAZADO,0,REEMPLAZADO,2025-05-20,2025-05-26,FALLA,0.0,0.0,0.0
LED-02028,2022-09-10,30000,71.6,41901,7500,23.26222725790543,57.43367199787167,221.17939505483005,496.0,503.0625692237745,11901,MEDIO,3,OPERATIVO,,,,0.0,0.0,1.0
LED-02029,2020-04-10,51192,115.93,44157,12798,20.00435539417056,50.01526193030158,220.8275042997412,-293.0,,-7035,REEMPLAZADO,0,REEMPLAZADO,2024-12-11,2024-12-15,FALLA,0.0,0.0,0.0
LED-02030,2020-05-24,50136,109.7,45704,12534,21.431759845740057,65.94370665999686,222.1680320218652,-185.0,,-4432,REEMPLAZADO,0,REEMPLAZADO,2025-04-16,2025-04-19,FALLA,0.0,0.0,0.0
LED-02031,2022-07-27,31080,66.12,47008,7770,23.462236001553045,47.11942482684255,220.6255864625228,664.0,670.8939045024529,15928,BAJO,3,OPERATIVO,,,,0.0,0.0,1.0
LED-02032,2021-07-29,39792,89.04,44687,9948,21.56346940228824,61.36746675532042,220.25530372877404,204.0,,4895,REEMPLAZADO,0,REEMPLAZADO,2026-01-30,2026-02-03,FALLA,0.0,0.0,0.0
LED-02033,2019-10-01,55800,111.33,50121,13950,18.44784227889349,43.63047150245946,223.5799086988048,-237.0,,-5679,REEMPLAZADO,0,REEMPLAZADO,2024-09-23,2024-09-29,FALLA,0.0,0.0,0.0
LED-02034,2022-11-08,28584,78.34,36489,7146,20.66123600724041,57.7797594365634,220.96971280222996,329.0,339.2014211085978,7905,MEDIO,2,OPERATIVO,,,,0.0,0.0,1.0
LED-02035,2020-11-06,46152,122.02,37822,11538,21.290769991052,47.30109140219128,218.7751035068525,-347.0,,-8330,REEMPLAZADO,0,REEMPLAZADO,2024-08-31,2024-09-05,FALLA,0.0,0.0,0.0
LED-02036,2021-04-12,42384,67.26,63016,10596,24.89090175165253,64.93404296211088,219.69225412873803,860.0,816.5910403314673,20632,BAJO,3,OPERATIVO,,,,0.0,0.0,1.0
LED-02037,2023-03-26,25272,58.26,43374,6318,21.14940947111217,49.0826611185386,220.76398246826423,754.0,741.438637476094,18102,BAJO,4,OPERATIVO,,,,0.0,0.0,1.0
LED-02038,2021-10-28,37608,82.69,45478,9402,24.39957638867905,65.02766510755515,219.8250948657711,328.0,334.260627405466,7870,MEDIO,2,OPERATIVO,,,,0.0092330168005843,0.0096211096075778,0.981145873591838
LED-02039,2019-10-14,55488,109.75,50556,13872,23.428313953715005,57.47655089153801,221.31764448913552,-206.0,,-4932,REEMPLAZADO,0,REEMPLAZADO,2024-11-06,2024-11-10,FALLA,0.0,0.0,0.0
LED-02040,2020-05-09,50496,109.56,46090,12624,22.306021970758124,64.33866561838119,219.29865850047003,-184.0,,-4406,REEMPLAZADO,0,REEMPLAZADO,2025-01-22,2025-01-26,FALLA,0.0,0.0,0.0
LED-02041,2022-05-01,33168,82.02,40436,8292,18.72719121179638,55.44302122226329,218.38325470317133,303.0,292.0706297041123,7268,MEDIO,2,OPERATIVO,,,,0.0,0.0082867132867132,0.9917132867132866
LED-02042,2019-10-31,55080,126.1,43678,13770,21.23724334323733,52.87143981916347,219.3606173201046,-475.0,,-11402,REEMPLAZADO,0,REEMPLAZADO,2024-06-04,2024-06-09,FALLA,0.0,0.0,0.0
LED-02043,2020-09-03,47688,105.54,45185,11922,25.468194501733045,55.80249249642243,221.22702693889585,-104.0,,-2503,REEMPLAZADO,0,REEMPLAZADO,2025-01-27,2025-01-30,FALLA,0.0,0.0,0.0
LED-02044,2019-08-29,56592,123.33,45885,14148,25.7493033051739,60.16446060797222,218.92247019197472,-446.0,,-10707,REEMPLAZADO,0,REEMPLAZADO,2024-06-07,2024-06-09,FALLA,0.0,0.0,0.0
LED-02045,2021-02-27,43440,99.62,43606,10860,25.55339490804529,45.09140249184732,218.0573491168884,7.0,,166,REEMPLAZADO,0,REEMPLAZADO,2025-05-26,2025-06-02,FALLA,0.0,0.0,0.0
LED-02046,2022-03-11,34392,84.16,40864,8598,21.376042006765783,67.6116949450011,223.2751095066746,270.0,270.5603844107695,6472,MEDIO,2,OPERATIVO,,,,0.0,0.0198171554047964,0.9801828445952036
LED-02047,2019-11-12,54792,167.39,32733,13698,25.513793089369653,45.600969546315184,219.1904043754743,-919.0,,-22059,REEMPLAZADO,0,REEMPLAZADO,2023-01-23,2023-01-27,FALLA,0.0,0.0,0.0
LED-02048,2021-06-05,41088,107.94,38064,10272,19.183637910191766,51.34464455682225,222.10238416106324,-126.0,,-3024,REEMPLAZADO,0,REEMPLAZADO,2025-02-15,2025-02-16,FALLA,0.0,0.0,0.0
LED-02049,2020-06-15,49608,110.32,44967,12402,19.068466126907868,54.67816677692825,222.4803296101044,-193.0,,-4641,REEMPLAZADO,0,REEMPLAZADO,2025-01-12,2025-01-13,FALLA,0.0,0.0,0.0
LED-02050,2020-02-24,52296,162.69,32145,13074,18.26847345317801,54.48860089649997,219.7891837889056,-840.0,,-20151,REEMPLAZADO,0,REEMPLAZADO,2023-04-10,2023-04-13,FALLA,0.0,0.0,0.0
LED-02051,2019-12-24,53784,90.5,59430,13446,18.32351064970129,66.78380069261979,223.98981893440376,235.0,232.41801197718456,5646,MUY ALTO,1,OPERATIVO,,,,0.0298302549785172,0.0189979642069843,0.9511717808144984
LED-02052,2020-10-01,47016,91.39,51445,11754,23.28821646587494,59.84322515352324,223.08754497367048,185.0,,4429,REEMPLAZADO,0,REEMPLAZADO,2025-11-06,2025-11-10,FALLA,0.0,0.0,0.0
LED-02053,2020-10-21,46536,96.35,48299,11634,22.1018917622818,54.269529533549104,221.87058467385592,73.0,72.8427138739534,1763,MUY ALTO,1,OPERATIVO,,,,0.0119276449003533,0.8756343582966337,0.1124379968030128
LED-02054,2023-03-02,25848,43.42,59531,6462,22.902838191706916,61.57589681540964,221.85682105269728,1403.0,1387.4954896071783,33683,BAJO,4,OPERATIVO,,,,0.0,0.0,1.0
LED-02055,2021-10-15,37920,61.97,61188,9480,18.011345761071325,56.79892441437529,221.54393135965185,970.0,984.768507983902,23268,BAJO,3,OPERATIVO,,,,0.0099475341028331,0.0182440663933133,0.9718083995038534
LED-02056,2022-01-10,35832,57.89,61898,8958,21.15306594262649,46.05398744026571,218.42320577142397,1086.0,1102.5767915251752,26066,BAJO,3,OPERATIVO,,,,0.0,0.0,1.0
LED-02057,2022-05-03,33120,62.53,52963,8280,21.769893498333182,66.29056339081575,220.6627690458784,827.0,836.3993577499598,19843,BAJO,3,OPERATIVO,,,,0.0,0.0,1.0
LED-02058,2021-06-18,40776,69.33,58817,10194,24.89251427399965,44.92119841229239,218.15576611012352,752.0,754.4441682318457,18041,BAJO,2,OPERATIVO,,,,0.007783251231527,0.0086025408348457,0.9836142079336272
LED-02059,2022-04-08,33720,58.75,57395,8430,20.98609385623415,66.6614828383824,220.718817988871,986.0,1004.7936006736052,23675,BAJO,3,OPERATIVO,,,,0.0,0.0093768545994065,0.9906231454005936
LED-02060,2021-02-04,43992,83.01,52995,10998,24.796141329541424,65.31005126258323,221.07370845830127,375.0,385.8259723570546,9003,ALTO,1,OPERATIVO,,,,0.0,0.0,1.0
LED-02061,2021-01-27,44184,94.79,46611,11046,20.32766744414369,63.83056987743026,220.9428704432484,101.0,106.18676843577376,2427,MUY ALTO,1,OPERATIVO,,,,0.0,0.1578006536342105,0.8421993463657894
LED-02062,2020-10-16,46656,80.37,58054,11664,19.3485531551369,58.944207013982506,218.51398516428185,475.0,489.1105472687062,11398,ALTO,1,OPERATIVO,,,,0.0,0.0,1.0
LED-02063,2022-12-02,28008,51.73,54146,7002,25.568017546712383,61.35711227323915,222.44996533230847,1089.0,1075.097961552547,26138,BAJO,4,OPERATIVO,,,,0.0,0.0,1.0
