id_luminaria,piso,area,ubicacion_especifica,tipo_led,marca,potencia_watts,vida_util_nominal,fecha_instalacion,criticidad,horas_operacion_dia,vida_util_real_calculada,horas_uso_acumuladas,porcentaje_vida_consumida,ciclos_encendido_dia,ciclos_acumulados,temperatura_promedio_c,humedad_promedio_pct,voltaje_promedio_v,fecha_falla,fecha_cambio,motivo_cambio,estado_actual,dias_desde_instalacion,horas_restantes_estimadas,dias_restantes_estimados,nivel_riesgo,prioridad_mantenimiento
LED-01617,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 6,LED Downlight,Philips,12,45000,2021-07-09,ALTA,24,56178,40272,71.69,6,10068,20.297700569018893,68.2052818990317,222.57242992063834,,,,OPERATIVO,1678,15906,663.0,MEDIO,3
LED-01618,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 6,LED Downlight,Samsung,12,45000,2020-10-26,ALTA,24,49830,46416,93.15,6,11604,19.563380693106794,40.334637619354915,219.45395438147793,2025-11-10,2025-11-11,FALLA,REEMPLAZADO,1934,3414,142.0,REEMPLAZADO,0
LED-01619,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 6,LED Downlight,Genérico B,12,45000,2022-06-28,ALTA,24,33422,31776,95.08,6,7944,23.550063362792603,51.83887209718096,220.23481363347264,,,,OPERATIVO,1324,1646,69.0,MUY ALTO,1
LED-01620,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 6,LED Downlight,LG,12,45000,2020-07-09,ALTA,24,47677,49032,102.84,6,12258,20.913222552836842,65.5709604778613,222.5393159603469,2025-08-04,2025-08-08,FALLA,REEMPLAZADO,2043,-1355,-56.0,REEMPLAZADO,0
LED-01621,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 7,LED Downlight,Genérico A,12,45000,2022-03-18,ALTA,24,31864,34224,107.4,6,8556,19.79800030541886,45.85523845120019,218.99240542700815,2025-07-12,2025-07-13,FALLA,REEMPLAZADO,1426,-2360,-98.0,REEMPLAZADO,0
LED-01622,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 7,LED Downlight,Philips,12,45000,2021-04-15,ALTA,24,55907,42312,75.68,6,10578,22.21313810820158,53.546390829191694,221.4776653953697,,,,OPERATIVO,1763,13595,566.0,MEDIO,3
LED-01623,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 7,LED Downlight,Philips,12,45000,2020-07-19,ALTA,24,44859,48792,108.77,6,12198,23.210688846401645,44.6222719741925,221.8792105926844,2025-04-08,2025-04-11,FALLA,REEMPLAZADO,2033,-3933,-164.0,REEMPLAZADO,0
LED-01624,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 7,LED Downlight,Osram,12,45000,2019-09-12,ALTA,24,44453,56256,126.55,6,14064,23.67916346705163,41.43596796718321,220.44716015354547,2024-03-25,2024-03-26,FALLA,REEMPLAZADO,2344,-11803,-492.0,REEMPLAZADO,0
LED-01625,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 7,LED Downlight,Genérico A,12,45000,2021-09-15,ALTA,24,36912,38640,104.68,6,9660,20.828390833634696,54.473544111433526,221.58409580586712,2025-08-09,2025-08-10,FALLA,REEMPLAZADO,1610,-1728,-72.0,REEMPLAZADO,0
LED-01626,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 7,LED Downlight,Philips,12,45000,2019-11-25,ALTA,24,51059,54480,106.7,6,13620,19.618185453936242,46.41801348403142,218.03482261305766,2025-03-06,2025-03-09,FALLA,REEMPLAZADO,2270,-3421,-143.0,REEMPLAZADO,0
LED-01627,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 7,LED Downlight,Osram,12,45000,2021-11-11,ALTA,24,53586,37272,69.55,6,9318,25.672351974971264,55.0720838044038,223.501872494111,,,,OPERATIVO,1553,16314,680.0,BAJO,3
LED-01628,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 7,LED Downlight,Philips,12,45000,2020-08-12,ALTA,24,43215,48216,111.57,6,12054,19.759929015175445,40.26444499883418,222.29676584286042,2024-11-09,2024-11-15,FALLA,REEMPLAZADO,2009,-5001,-208.0,REEMPLAZADO,0
LED-01629,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 7,LED Downlight,Genérico B,12,45000,2021-03-26,ALTA,24,43037,42792,99.43,6,10698,19.045586029986502,45.201194702725246,220.04525923750361,,,,OPERATIVO,1783,245,10.0,MUY ALTO,1
LED-01630,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 7,LED Downlight,Samsung,12,45000,2023-04-02,ALTA,24,41128,25104,61.04,6,6276,24.10917626018576,42.90854177880144,220.10730211783093,,,,OPERATIVO,1046,16024,668.0,BAJO,4
LED-01631,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 8,LED Downlight,Genérico B,12,45000,2022-10-15,ALTA,24,36789,29160,79.26,6,7290,22.76741449693387,59.33097101477702,222.54505893691103,,,,OPERATIVO,1215,7629,318.0,MEDIO,2
LED-01632,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 8,LED Downlight,LG,12,45000,2023-01-24,ALTA,24,39696,26736,67.35,6,6684,23.644958433441154,57.32025175589111,223.33841200869833,,,,OPERATIVO,1114,12960,540.0,BAJO,3
LED-01633,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 8,LED Downlight,Philips,12,45000,2022-04-15,ALTA,24,41331,33552,81.18,6,8388,18.441741014003245,68.63912540080167,218.77146356478127,,,,OPERATIVO,1398,7779,324.0,MEDIO,2
LED-01634,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 8,LED Downlight,Genérico A,12,45000,2020-09-02,ALTA,24,44644,47712,106.87,6,11928,25.397979806914893,65.555104264568,221.14554756742302,2025-01-06,2025-01-07,FALLA,REEMPLAZADO,1988,-3068,-128.0,REEMPLAZADO,0
LED-01635,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 8,LED Downlight,Osram,12,45000,2021-07-01,ALTA,24,43130,40464,93.82,6,10116,25.73127436898743,57.24860479688924,223.33958633534058,2026-01-01,2026-01-08,FALLA,REEMPLAZADO,1686,2666,111.0,REEMPLAZADO,0
LED-01636,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 8,LED Downlight,Samsung,12,45000,2023-02-10,ALTA,24,43894,26328,59.98,6,6582,24.83686050186697,54.141043305189925,223.21176902306217,,,,OPERATIVO,1097,17566,732.0,BAJO,4
LED-01637,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 8,LED Downlight,Samsung,12,45000,2020-10-01,ALTA,24,42657,47016,110.22,6,11754,25.502617655939066,41.60885171114347,221.0058158111532,2025-06-13,2025-06-14,FALLA,REEMPLAZADO,1959,-4359,-182.0,REEMPLAZADO,0
LED-01638,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 8,LED Downlight,Philips,12,45000,2021-05-17,ALTA,24,44218,41544,93.95,6,10386,24.348729577618588,48.41770647923107,221.34079030623903,,,,OPERATIVO,1731,2674,111.0,MUY ALTO,1
LED-01639,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 8,LED Downlight,Philips,12,45000,2020-05-27,ALTA,24,44379,50064,112.81,6,12516,20.716231353045547,43.24437827011596,221.03900720622156,2025-05-01,2025-05-08,FALLA,REEMPLAZADO,2086,-5685,-237.0,REEMPLAZADO,0
LED-01640,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 8,LED Downlight,Philips,12,45000,2019-11-15,ALTA,24,47194,54720,115.94,6,13680,18.309479666057534,62.605117033219244,221.15061438885346,,,,OPERATIVO,2280,-7526,-314.0,MUY ALTO,1
LED-01641,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 9,LED Downlight,Genérico B,12,45000,2022-04-05,ALTA,24,36176,33792,93.41,6,8448,20.2470661845408,67.30665104230937,219.82466004405703,,,,OPERATIVO,1408,2384,99.0,MUY ALTO,1
LED-01642,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 9,LED Downlight,Osram,12,45000,2021-10-26,ALTA,24,44929,37656,83.81,6,9414,18.80185502541029,67.96485157640898,220.24721691470626,,,,OPERATIVO,1569,7273,303.0,MEDIO,2
LED-01643,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 9,LED Downlight,Genérico B,12,45000,2021-05-20,ALTA,24,37970,41472,109.22,6,10368,18.443871536543284,48.536218308161686,222.91538346104062,2025-06-15,2025-06-16,FALLA,REEMPLAZADO,1728,-3502,-146.0,REEMPLAZADO,0
LED-01644,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 9,LED Downlight,LG,12,45000,2021-10-03,ALTA,24,38418,38208,99.45,6,9552,18.73516873661685,65.03362644675089,220.16473040647236,,,,OPERATIVO,1592,210,9.0,MUY ALTO,1
LED-01645,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 9,LED Downlight,Osram,12,45000,2022-01-23,ALTA,24,38411,35520,92.47,6,8880,20.499247181437056,55.43149739533061,221.53255678139007,2025-11-10,2025-11-15,FALLA,REEMPLAZADO,1480,2891,120.0,REEMPLAZADO,0
LED-01646,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 9,LED Downlight,Philips,12,45000,2022-06-13,ALTA,24,50468,32136,63.68,6,8034,22.870066601036424,52.35346082457324,220.84285060976083,,,,OPERATIVO,1339,18332,764.0,BAJO,3
LED-01647,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 9,LED Downlight,Philips,12,45000,2020-04-22,ALTA,24,51973,50904,97.94,6,12726,19.61969746911065,66.70345408929428,223.15427797823995,2025-11-06,2025-11-08,FALLA,REEMPLAZADO,2121,1069,45.0,REEMPLAZADO,0
LED-01648,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 9,LED Downlight,Philips,12,45000,2022-12-29,ALTA,24,43385,27360,63.06,6,6840,21.96137273797333,58.27667988308064,219.64945002489344,,,,OPERATIVO,1140,16025,668.0,BAJO,3
LED-01649,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 9,LED Downlight,Philips,12,45000,2020-12-21,ALTA,24,50000,45072,90.14,6,11268,19.71802932660066,65.03421230387886,220.52174156032552,,,,OPERATIVO,1878,4928,205.0,MUY ALTO,2
LED-01650,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 9,LED Downlight,Osram,12,45000,2022-11-28,ALTA,24,55394,28104,50.73,6,7026,24.908984007359628,51.1455872573072,219.25333335628906,,,,OPERATIVO,1171,27290,1137.0,BAJO,4
LED-01651,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 10,LED Downlight,Samsung,12,45000,2022-06-03,ALTA,24,41574,32376,77.87,6,8094,19.5848335539287,40.77421504573693,218.12167984260452,,,,OPERATIVO,1349,9198,383.0,MEDIO,2
LED-01652,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 10,LED Downlight,Samsung,12,45000,2020-12-27,ALTA,24,53460,44928,84.04,6,11232,20.48833364045587,49.6003296774119,220.03696349035965,,,,OPERATIVO,1872,8532,356.0,MEDIO,2
LED-01653,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 10,LED Downlight,Osram,12,45000,2022-11-30,ALTA,24,45937,28056,61.07,6,7014,25.997385641936738,45.14568081361561,222.62927874387427,,,,OPERATIVO,1169,17881,745.0,BAJO,4
LED-01654,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 10,LED Downlight,Philips,12,45000,2019-09-27,ALTA,24,46549,55896,120.08,6,13974,24.870010073527133,52.10711177348804,222.21437685524256,2024-11-08,2024-11-13,FALLA,REEMPLAZADO,2329,-9347,-389.0,REEMPLAZADO,0
LED-01655,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 10,LED Downlight,Osram,12,45000,2019-08-20,ALTA,24,51482,56808,110.34,6,14202,20.83124661005487,66.74365193669117,218.9952675479752,2024-12-29,2024-12-31,FALLA,REEMPLAZADO,2367,-5326,-222.0,REEMPLAZADO,0
LED-01656,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 10,LED Downlight,LG,12,45000,2023-05-12,ALTA,24,43348,24144,55.7,6,6036,23.259953839879536,45.83857762973695,220.34430465352776,,,,OPERATIVO,1006,19204,800.0,BAJO,4
LED-01657,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 10,LED Downlight,Philips,12,45000,2021-09-30,ALTA,24,53481,38280,71.58,6,9570,23.893253881750326,53.73773739582693,221.41601121065656,,,,OPERATIVO,1595,15201,633.0,MEDIO,3
LED-01658,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 10,LED Downlight,Philips,12,45000,2019-08-07,ALTA,24,52806,57120,108.17,6,14280,20.85510929824321,48.99657220167415,219.28303333697158,2025-05-28,2025-05-30,FALLA,REEMPLAZADO,2380,-4314,-180.0,REEMPLAZADO,0
LED-01659,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 10,LED Downlight,Philips,12,45000,2021-08-04,ALTA,24,50028,39648,79.25,6,9912,24.79375315755284,54.408007769968826,223.2224649713498,,,,OPERATIVO,1652,10380,432.0,MEDIO,2
LED-01660,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 10,LED Downlight,Osram,12,45000,2023-04-24,ALTA,24,49845,24576,49.3,6,6144,23.58925584064992,47.71531408073282,221.38450953013174,,,,OPERATIVO,1024,25269,1053.0,BAJO,4
LED-01661,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 11,LED Downlight,LG,12,45000,2022-02-16,ALTA,24,38458,34944,90.86,6,8736,25.58924926165252,59.244711071928634,223.26151359122508,2025-11-19,2025-11-25,FALLA,REEMPLAZADO,1456,3514,146.0,REEMPLAZADO,0
LED-01662,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 11,LED Downlight,Genérico A,12,45000,2022-08-11,ALTA,24,41874,30720,73.36,6,7680,22.10150457863049,60.272402810415315,223.76151395120863,,,,OPERATIVO,1280,11154,465.0,MEDIO,3
LED-01663,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 11,LED Downlight,Philips,12,45000,2021-04-26,ALTA,24,52367,42048,80.29,6,10512,25.450133019210703,51.936357624321055,223.71809705624267,,,,OPERATIVO,1752,10319,430.0,MEDIO,2
LED-01664,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 11,LED Downlight,Genérico A,12,45000,2020-06-20,ALTA,24,39680,49488,124.72,6,12372,21.87578247226554,53.809809543334985,221.3987996358778,2024-11-06,2024-11-09,FALLA,REEMPLAZADO,2062,-9808,-409.0,REEMPLAZADO,0
LED-01665,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 11,LED Downlight,LG,12,45000,2022-03-09,ALTA,24,44999,34440,76.53,6,8610,18.019636691550755,52.47133927449545,222.3698930629624,,,,OPERATIVO,1435,10559,440.0,MEDIO,3
LED-01666,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 11,LED Downlight,Philips,12,45000,2023-01-06,ALTA,24,41633,27168,65.26,6,6792,22.868036903766292,47.638805999586864,223.5448876948202,,,,OPERATIVO,1132,14465,603.0,BAJO,3
LED-01667,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 11,LED Downlight,Genérico A,12,45000,2022-10-20,ALTA,24,43394,29040,66.92,6,7260,23.699152227783372,51.05123522754202,222.27816921373457,,,,OPERATIVO,1210,14354,598.0,BAJO,3
LED-01668,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 11,LED Downlight,Philips,12,45000,2023-03-29,ALTA,24,52517,25200,47.98,6,6300,21.250584254764632,45.00514703262504,218.13851288331063,,,,OPERATIVO,1050,27317,1138.0,BAJO,4
LED-01669,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 11,LED Downlight,Genérico A,12,45000,2022-05-04,ALTA,24,43772,33096,75.61,6,8274,20.770908024867953,57.981376667833054,223.62286980089073,,,,OPERATIVO,1379,10676,445.0,MEDIO,3
LED-01670,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 11,LED Downlight,Philips,12,45000,2021-05-04,ALTA,24,40580,41856,103.14,6,10464,18.711804286954706,65.83748155549195,222.87863028266506,2025-09-23,2025-09-24,FALLA,REEMPLAZADO,1744,-1276,-53.0,REEMPLAZADO,0
LED-01671,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 12,LED Downlight,Osram,12,45000,2020-01-20,ALTA,24,45447,53136,116.92,6,13284,25.292775092482195,51.0478836961574,218.27330093579212,2024-08-21,2024-08-22,FALLA,REEMPLAZADO,2214,-7689,-320.0,REEMPLAZADO,0
LED-01672,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 12,LED Downlight,Genérico B,12,45000,2023-02-11,ALTA,24,35959,26304,73.15,6,6576,21.265774580705855,48.215275572977774,218.7879394985859,,,,OPERATIVO,1096,9655,402.0,MEDIO,3
LED-01673,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 12,LED Downlight,Samsung,12,45000,2022-02-18,ALTA,24,39611,34896,88.1,6,8724,21.13623627842873,67.14788550945445,221.3600239353735,,,,OPERATIVO,1454,4715,196.0,MEDIO,2
LED-01674,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 12,LED Downlight,Genérico B,12,45000,2023-03-02,ALTA,24,31199,25848,82.85,6,6462,25.622430785993387,63.83656883265117,218.24007878321075,,,,OPERATIVO,1077,5351,223.0,MEDIO,2
LED-01675,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 12,LED Downlight,Philips,12,45000,2023-03-23,ALTA,24,44119,25344,57.44,6,6336,24.610153198900647,61.940352855558146,223.93599972096965,,,,OPERATIVO,1056,18775,782.0,BAJO,4
LED-01676,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 12,LED Downlight,Philips,12,45000,2019-12-19,ALTA,24,34637,53904,155.62,6,13476,20.89743006046517,62.023736309709065,218.62445573850948,2023-09-19,2023-09-21,FALLA,REEMPLAZADO,2246,-19267,-803.0,REEMPLAZADO,0
LED-01677,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 12,LED Downlight,Osram,12,45000,2022-11-12,ALTA,24,46045,28488,61.87,6,7122,23.13295998971527,46.28458668158799,218.18238448886916,,,,OPERATIVO,1187,17557,732.0,BAJO,3
LED-01678,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 12,LED Downlight,Philips,12,45000,2021-09-22,ALTA,24,54887,38472,70.09,6,9618,25.012842226964786,67.84650386942783,221.1728313089406,,,,OPERATIVO,1603,16415,684.0,MEDIO,3
LED-01679,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 12,LED Downlight,Philips,12,45000,2020-12-31,ALTA,24,46071,44832,97.31,6,11208,23.07382399050892,40.544738968212364,222.33476786203371,2025-09-20,2025-09-27,FALLA,REEMPLAZADO,1868,1239,52.0,REEMPLAZADO,0
LED-01680,Piso 6,Habitaciones Pacientes,Habitaciones Pacientes - Sector 12,LED Downlight,Philips,12,45000,2020-05-14,ALTA,24,57849,50376,87.08,6,12594,21.583539337417314,65.53846636649592,222.6539278119562,,,,OPERATIVO,2099,7473,311.0,MEDIO,2
LED-01681,Piso 6,Estación Enfermería,Estación Enfermería - Sector 1,LED Emergencia,Osram,8,55000,2021-05-16,CRÍTICA,24,50683,41568,82.01,6,10392,19.297836568771977,49.29789727687499,223.39989966127192,,,,OPERATIVO,1732,9115,380.0,ALTO,1
LED-01682,Piso 6,Estación Enfermería,Estación Enfermería - Sector 1,LED Emergencia,Samsung,8,55000,2021-06-10,CRÍTICA,24,47974,40968,85.4,6,10242,24.136100239846154,68.2592329643077,219.29713144322284,,,,OPERATIVO,1707,7006,292.0,ALTO,1
LED-01683,Piso 6,Estación Enfermería,Estación Enfermería - Sector 1,LED Emergencia,LG,8,55000,2022-08-14,CRÍTICA,24,50634,30648,60.53,6,7662,24.834141541260244,40.669051146959305,221.65703073469658,,,,OPERATIVO,1277,19986,833.0,BAJO,3
LED-01684,Piso 6,Estación Enfermería,Estación Enfermería - Sector 1,LED Emergencia,Osram,8,55000,2022-07-15,CRÍTICA,24,69167,31368,45.35,6,7842,24.65632591375021,49.295193145830346,223.65829286382572,,,,OPERATIVO,1307,37799,1575.0,BAJO,4
LED-01685,Piso 6,Estación Enfermería,Estación Enfermería - Sector 1,LED Emergencia,Osram,8,55000,2021-01-31,CRÍTICA,24,61041,44088,72.23,6,11022,20.598004871737615,65.04395477739821,222.5708315297297,,,,OPERATIVO,1837,16953,706.0,MEDIO,2
LED-01686,Piso 6,Estación Enfermería,Estación Enfermería - Sector 1,LED Emergencia,Genérico A,8,55000,2023-05-24,CRÍTICA,24,42749,23856,55.8,6,5964,18.493442370024763,46.26237647195887,220.9149233531624,,,,OPERATIVO,994,18893,787.0,BAJO,3
LED-01687,Piso 6,Estación Enfermería,Estación Enfermería - Sector 1,LED Emergencia,LG,8,55000,2020-02-16,CRÍTICA,24,56179,52488,93.43,6,13122,22.43610044552772,58.00655833185908,223.86182632775757,,,,OPERATIVO,2187,3691,154.0,MUY ALTO,1
LED-01688,Piso 6,Estación Enfermería,Estación Enfermería - Sector 1,LED Emergencia,Philips,8,55000,2021-12-06,CRÍTICA,24,58995,36672,62.16,6,9168,23.790422213044188,67.16406076412247,222.77348149876596,,,,OPERATIVO,1528,22323,930.0,BAJO,3
LED-01689,Piso 6,Estación Enfermería,Estación Enfermería - Sector 1,LED Emergencia,Samsung,8,55000,2020-07-01,CRÍTICA,24,69903,49224,70.42,6,12306,23.337958629065916,48.50193083711781,221.84054237951702,,,,OPERATIVO,2051,20679,862.0,MEDIO,2
LED-01690,Piso 6,Estación Enfermería,Estación Enfermería - Sector 1,LED Emergencia,Samsung,8,55000,2023-02-04,CRÍTICA,24,61230,26472,43.23,6,6618,19.65397316592191,58.6488873412964,218.76937968382265,,,,OPERATIVO,1103,34758,1448.0,BAJO,4
LED-01691,Piso 6,Estación Enfermería,Estación Enfermería - Sector 2,LED Emergencia,Osram,8,55000,2022-10-25,CRÍTICA,24,60275,28920,47.98,6,7230,25.529122681166722,46.81447266510839,220.33775610414807,,,,OPERATIVO,1205,31355,1306.0,BAJO,4
LED-01692,Piso 6,Estación Enfermería,Estación Enfermería - Sector 2,LED Emergencia,Osram,8,55000,2019-12-25,CRÍTICA,24,53547,53760,100.4,6,13440,25.323783900588122,63.29920223117869,219.36998501955986,2025-11-20,2025-11-26,FALLA,REEMPLAZADO,2240,-213,-9.0,REEMPLAZADO,0
LED-01693,Piso 6,Estación Enfermería,Estación Enfermería - Sector 2,LED Emergencia,Genérico A,8,55000,2020-08-21,CRÍTICA,24,47362,48000,101.35,6,12000,18.351773132971637,65.09781337392853,219.4924595977471,2025-09-11,2025-09-14,FALLA,REEMPLAZADO,2000,-638,-27.0,REEMPLAZADO,0
LED-01694,Piso 6,Estación Enfermería,Estación Enfermería - Sector 2,LED Emergencia,Philips,8,55000,2020-07-15,CRÍTICA,24,55098,48888,88.73,6,12222,21.435350294818026,53.238634083998306,218.39376797201444,,,,OPERATIVO,2037,6210,259.0,ALTO,1
LED-01695,Piso 6,Estación Enfermería,Estación Enfermería - Sector 2,LED Emergencia,Genérico A,8,55000,2021-06-10,CRÍTICA,24,60609,40968,67.59,6,10242,21.388686615032633,61.078813189709564,223.65663200663167,,,,OPERATIVO,1707,19641,818.0,BAJO,2
LED-01696,Piso 6,Estación Enfermería,Estación Enfermería - Sector 2,LED Emergencia,Genérico A,8,55000,2021-07-28,CRÍTICA,24,45358,39816,87.78,6,9954,24.36778594841841,58.29080708122116,218.66351806378373,,,,OPERATIVO,1659,5542,231.0,ALTO,1
LED-01697,Piso 6,Estación Enfermería,Estación Enfermería - Sector 2,LED Emergencia,Samsung,8,55000,2020-11-13,CRÍTICA,24,47292,45984,97.23,6,11496,21.699954192099504,48.383272667076824,219.3857980892962,2026-01-25,2026-01-30,FALLA,REEMPLAZADO,1916,1308,54.0,REEMPLAZADO,0
LED-01698,Piso 6,Estación Enfermería,Estación Enfermería - Sector 2,LED Emergencia,Osram,8,55000,2020-05-31,CRÍTICA,24,61975,49968,80.63,6,12492,21.40694848706515,45.61519344780841,222.63982424068627,,,,OPERATIVO,2082,12007,500.0,ALTO,1
LED-01699,Piso 6,Estación Enfermería,Estación Enfermería - Sector 2,LED Emergencia,Samsung,8,55000,2021-05-29,CRÍTICA,24,40070,41256,102.96,6,10314,23.74294280905011,66.91115548752053,223.41045005624386,2025-08-15,2025-08-18,FALLA,REEMPLAZADO,1719,-1186,-49.0,REEMPLAZADO,0
LED-01700,Piso 6,Estación Enfermería,Estación Enfermería - Sector 2,LED Emergencia,Osram,8,55000,2023-06-10,CRÍTICA,24,52942,23448,44.29,6,5862,18.199007056116844,51.30506683048497,223.37479314505305,,,,OPERATIVO,977,29494,1229.0,BAJO,4
LED-01701,Piso 6,Estación Enfermería,Estación Enfermería - Sector 3,LED Emergencia,Osram,8,55000,2022-05-11,CRÍTICA,24,48967,32928,67.24,6,8232,21.506662204914832,61.802045090600274,223.369463855388,,,,OPERATIVO,1372,16039,668.0,BAJO,2
LED-01702,Piso 6,Estación Enfermería,Estación Enfermería - Sector 3,LED Emergencia,Philips,8,55000,2022-01-04,CRÍTICA,24,51911,35976,69.3,6,8994,25.46145521888402,47.934786200424355,218.89936577196895,,,,OPERATIVO,1499,15935,664.0,BAJO,2
LED-01703,Piso 6,Estación Enfermería,Estación Enfermería - Sector 3,LED Emergencia,Philips,8,55000,2020-12-09,CRÍTICA,24,56011,45360,80.98,6,11340,20.400243844763974,48.44959029053392,221.62543706199284,,,,OPERATIVO,1890,10651,444.0,ALTO,1
LED-01704,Piso 6,Estación Enfermería,Estación Enfermería - Sector 3,LED Emergencia,Samsung,8,55000,2020-04-23,CRÍTICA,24,50883,50880,99.99,6,12720,19.96248398388784,68.97374590320902,218.04941744955175,2025-06-10,2025-06-13,FALLA,REEMPLAZADO,2120,3,0.0,REEMPLAZADO,0
