id_luminaria,piso,area,tipo_led,marca,criticidad,horas_uso_acumuladas,porcentaje_vida_consumida,dias_restantes_estimados,dias_restantes_predichos,nivel_riesgo,prioridad_mantenimiento,prob_falla_alto,prob_falla_medio,prob_falla_bajo
LED-02328,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,Samsung,CRÍTICA,42096,64.73,956.0,968.4856485559568,BAJO,3,0.007783251231527094,0.0,0.9922167487684729
LED-02329,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,Samsung,CRÍTICA,49872,74.54,710.0,702.8976967394489,MEDIO,2,0.0,0.0,1.0
LED-02330,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,LG,CRÍTICA,54696,79.05,604.0,604.2135321079776,MEDIO,2,0.0,0.00971311475409836,0.9902868852459017
LED-02331,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,Genérico A,CRÍTICA,26376,43.99,1399.0,1389.7826327210612,BAJO,4,0.0,0.0,1.0
LED-02332,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,Philips,CRÍTICA,51984,66.85,1074.0,1063.6318747786224,BAJO,2,0.0,0.0,1.0
LED-02333,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,Genérico B,CRÍTICA,45840,75.14,632.0,641.0441063446913,MEDIO,2,0.0,0.0,1.0
LED-02334,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,Philips,CRÍTICA,42360,71.13,716.0,671.7685496573009,MEDIO,2,0.0,0.0,1.0
LED-02335,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,LG,CRÍTICA,50808,82.23,457.0,436.3292204249058,ALTO,1,0.0,0.0,1.0
LED-02336,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,Genérico A,CRÍTICA,31104,54.14,1098.0,1080.9028533653966,BAJO,3,0.0,0.0,1.0
LED-02337,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,LG,CRÍTICA,47280,74.31,681.0,672.3703482040254,MEDIO,2,0.0,0.0,1.0
LED-02338,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,Osram,CRÍTICA,55872,81.42,531.0,542.5348498842168,ALTO,1,0.0,0.018439952113746872,0.9815600478862531
LED-02339,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,Osram,CRÍTICA,44448,66.12,949.0,950.8154562931936,BAJO,3,0.0,0.0,1.0
LED-02340,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,Samsung,CRÍTICA,25536,41.35,1509.0,1497.3159027752188,BAJO,4,0.0,0.0,1.0
LED-02341,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,Philips,CRÍTICA,41112,59.24,1178.0,1186.0364078274479,BAJO,3,0.0,0.0,1.0
LED-02342,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,Philips,CRÍTICA,22968,28.49,2402.0,2400.8319471554105,BAJO,5,0.0,0.0,1.0
LED-02343,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,Philips,CRÍTICA,46944,71.97,762.0,753.0695718824334,MEDIO,2,0.0,0.0,1.0
LED-02344,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,LG,CRÍTICA,29520,41.26,1751.0,1707.6216392777392,BAJO,4,0.0,0.0,1.0
LED-02345,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,LG,CRÍTICA,30888,47.47,1424.0,1436.1365663813237,BAJO,4,0.0,0.0,1.0
LED-02346,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,Samsung,CRÍTICA,52392,89.84,247.0,264.99993876307343,ALTO,1,0.007783251231527094,0.009442231075697211,0.9827745176927756
LED-02347,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,Samsung,CRÍTICA,48288,80.22,496.0,501.8528457816397,ALTO,1,0.0,0.0,1.0
LED-02348,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,Samsung,CRÍTICA,27936,45.54,1392.0,1377.8889874971173,BAJO,4,0.0,0.0,1.0
LED-02350,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,Philips,CRÍTICA,51816,83.61,423.0,389.5446820516996,ALTO,1,0.0,0.0,1.0
LED-02351,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,Samsung,CRÍTICA,22224,36.79,1591.0,1577.5293014209901,BAJO,5,0.0,0.0,1.0
LED-02353,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,LG,CRÍTICA,47832,83.25,401.0,354.21557682166264,ALTO,1,0.0,0.0,1.0
LED-02354,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,Osram,CRÍTICA,24288,43.24,1328.0,1339.9331610968147,BAJO,4,0.0,0.0,1.0
LED-02355,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,LG,CRÍTICA,43248,86.88,272.0,265.01045643408486,ALTO,1,0.0,0.0,1.0
LED-02356,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,Philips,CRÍTICA,45864,72.59,722.0,734.9747502589826,MEDIO,2,0.0,0.0,1.0
LED-02357,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,Genérico A,CRÍTICA,40896,77.67,490.0,477.61216088707533,MEDIO,2,0.0,0.0,1.0
LED-02358,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,Osram,CRÍTICA,56400,86.54,365.0,346.9497195719864,ALTO,1,0.0,0.009063097514340345,0.9909369024856596
LED-02359,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,Samsung,CRÍTICA,43080,64.24,999.0,1007.4437266512577,BAJO,3,0.0,0.0,1.0
LED-02360,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,Philips,CRÍTICA,45624,75.3,623.0,619.1615137837598,MEDIO,2,0.0,0.0,1.0
LED-02361,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,Genérico A,CRÍTICA,26280,39.6,1670.0,1687.109074600718,BAJO,5,0.0,0.0,1.0
LED-02362,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,Osram,CRÍTICA,48888,82.82,423.0,424.10213034262165,ALTO,1,0.0,0.0,1.0
LED-02363,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,Osram,CRÍTICA,31464,51.38,1240.0,1259.821906232523,BAJO,4,0.0,0.0,1.0
LED-02364,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,Philips,CRÍTICA,22512,31.82,2010.0,2018.3559955249718,BAJO,5,0.0,0.0,1.0
LED-02365,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,Samsung,CRÍTICA,27960,45.03,1422.0,1414.093085225174,BAJO,4,0.0,0.0,1.0
LED-02366,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,Samsung,CRÍTICA,40608,67.93,799.0,743.8969852090166,BAJO,2,0.007783251231527094,0.0,0.9922167487684729
LED-02368,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,Genérico A,CRÍTICA,42264,75.81,562.0,561.844846768608,MEDIO,2,0.01,0.0,0.99
LED-02369,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,Osram,CRÍTICA,29760,40.68,1809.0,1812.5045047012816,BAJO,4,0.0,0.0,1.0
LED-02370,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,Osram,CRÍTICA,50928,86.76,324.0,321.4595494366138,ALTO,1,0.016064320556713425,0.0,0.9839356794432865
LED-02371,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,Osram,CRÍTICA,48504,68.43,932.0,926.6135757945949,BAJO,2,0.0,0.0,1.0
LED-02372,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,Osram,CRÍTICA,40128,57.35,1243.0,1253.5975291201623,BAJO,3,0.0,0.0,1.0
LED-02373,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,LG,CRÍTICA,55608,87.96,317.0,318.58094370375983,ALTO,1,0.007125140924464487,0.0,0.9928748590755356
LED-02374,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,Osram,CRÍTICA,32184,47.72,1469.0,1467.6996687351973,BAJO,4,0.0,0.0,1.0
LED-02376,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,Samsung,CRÍTICA,40368,59.85,1128.0,1125.6757771183964,BAJO,3,0.0,0.0,1.0
LED-02377,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,Samsung,CRÍTICA,45936,79.66,489.0,491.58073784677055,MEDIO,2,0.007783251231527094,0.0,0.9922167487684729
LED-02378,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,Osram,CRÍTICA,37248,65.36,822.0,841.0728737663311,BAJO,3,0.00972307692307692,0.009376854599406528,0.9809000684775165
LED-02380,Piso 10,Pabellón Quirúrgico,LED Quirúrgico,Osram,CRÍTICA,28944,40.5,1772.0,1772.447604225062,BAJO,4,0.0,0.0,1.0
LED-02382,Piso 10,Pre-Operatorio,LED Downlight,Philips,CRÍTICA,33456,75.17,460.0,470.7370602734679,MEDIO,2,0.0,0.0,1.0
LED-02384,Piso 10,Pre-Operatorio,LED Downlight,Genérico B,CRÍTICA,27096,69.74,490.0,485.49235299483405,BAJO,2,0.0,0.0,1.0
LED-02388,Piso 10,Pre-Operatorio,LED Downlight,LG,CRÍTICA,30072,64.48,690.0,712.836176216475,BAJO,3,0.0,0.0,1.0
LED-02390,Piso 10,Pre-Operatorio,LED Downlight,Philips,CRÍTICA,26640,58.45,789.0,789.8962435156442,BAJO,3,0.0,0.0,1.0
LED-02393,Piso 10,Pre-Operatorio,LED Downlight,Philips,CRÍTICA,35088,76.08,460.0,456.81932100207143,MEDIO,2,0.00933530280649926,0.0,0.9906646971935007
LED-02394,Piso 10,Pre-Operatorio,LED Downlight,Philips,CRÍTICA,26088,60.16,720.0,727.2449775346413,BAJO,3,0.0,0.0,1.0
LED-02395,Piso 10,Pre-Operatorio,LED Downlight,LG,CRÍTICA,41064,92.5,139.0,147.44848020203347,MUY ALTO,1,0.007247706422018349,0.009442231075697211,0.9833100625022846
LED-02399,Piso 10,Pre-Operatorio,LED Downlight,Philips,CRÍTICA,30768,72.75,480.0,484.57195197321346,MEDIO,2,0.0,0.0,1.0
LED-02403,Piso 10,Pre-Operatorio,LED Downlight,Osram,CRÍTICA,23808,54.76,820.0,831.2001825489284,BAJO,3,0.0,0.0,1.0
LED-02405,Piso 10,Pre-Operatorio,LED Downlight,Samsung,CRÍTICA,33552,86.46,219.0,222.3774479609725,ALTO,1,0.0035451558618479046,0.02426396084060505,0.972190883297547
LED-02407,Piso 10,Pre-Operatorio,LED Downlight,Philips,CRÍTICA,33912,78.31,391.0,386.47886180484016,MEDIO,2,0.009546827794561931,0.009895615866388308,0.9805575563390498
LED-02408,Piso 10,Pre-Operatorio,LED Downlight,LG,CRÍTICA,29904,64.71,679.0,684.4457079891051,BAJO,3,0.0,0.00931237721021611,0.990687622789784
LED-02409,Piso 10,Pre-Operatorio,LED Downlight,Philips,CRÍTICA,35736,60.01,992.0,989.4915278395038,BAJO,3,0.01867060561299852,0.0,0.9813293943870014
LED-02410,Piso 10,Pre-Operatorio,LED Downlight,Genérico A,CRÍTICA,39528,89.21,199.0,214.59770465166562,ALTO,1,0.03679453421658028,0.009926701570680629,0.9532787642127392
LED-02414,Piso 10,Pre-Operatorio,LED Downlight,Philips,CRÍTICA,26592,51.94,1025.0,1024.531929326002,BAJO,4,0.0,0.0,1.0
LED-02416,Piso 10,Pre-Operatorio,LED Downlight,Genérico B,CRÍTICA,39264,94.53,95.0,92.40241341401241,MUY ALTO,1,0.03269916206202013,0.041230279422807395,0.9260705585151725
LED-02417,Piso 10,Pre-Operatorio,LED Downlight,Osram,CRÍTICA,35760,74.58,508.0,521.4243709056805,MEDIO,2,0.01867060561299852,0.0,0.9813293943870014
LED-02418,Piso 10,Pre-Operatorio,LED Downlight,Philips,CRÍTICA,31728,64.92,714.0,719.9640108156541,BAJO,3,0.0,0.0,1.0
LED-02420,Piso 10,Pre-Operatorio,LED Downlight,Samsung,CRÍTICA,34992,82.38,312.0,311.82694374624447,ALTO,1,0.0,0.009442231075697211,0.9905577689243029
LED-02422,Piso 10,Pasillos Quirófano,LED Tubo T8,Philips,CRÍTICA,25728,67.85,508.0,487.43959835719266,BAJO,2,0.0,0.0,1.0
LED-02423,Piso 10,Pasillos Quirófano,LED Tubo T8,Samsung,CRÍTICA,38880,91.83,144.0,144.2500705643495,MUY ALTO,1,0.016218438839417416,0.020657590705493386,0.963123970455089
LED-02433,Piso 10,Pasillos Quirófano,LED Tubo T8,Philips,CRÍTICA,25488,58.95,740.0,738.3044697828652,BAJO,3,0.0,0.0,1.0
LED-02434,Piso 10,Pasillos Quirófano,LED Tubo T8,Osram,CRÍTICA,33000,63.19,801.0,816.5195123334782,BAJO,3,0.0,0.0,1.0
LED-02435,Piso 10,Pasillos Quirófano,LED Tubo T8,LG,CRÍTICA,33456,64.03,783.0,805.3636736334025,BAJO,3,0.0,0.0,1.0
LED-02439,Piso 10,Pasillos Quirófano,LED Tubo T8,Genérico A,CRÍTICA,34368,96.0,60.0,52.116282178160546,MUY ALTO,1,0.003458183605120255,0.9034485812391394,0.09309323515574039
LED-02442,Piso 10,Pasillos Quirófano,LED Tubo T8,Philips,CRÍTICA,30936,66.14,660.0,658.652126949152,BAJO,3,0.0,0.00931237721021611,0.990687622789784
LED-02443,Piso 10,Pasillos Quirófano,LED Tubo T8,Samsung,CRÍTICA,39552,83.84,318.0,301.8003190313511,ALTO,1,0.0,0.018797866080884948,0.981202133919115
LED-02446,Piso 10,Pasillos Quirófano,LED Tubo T8,Genérico B,CRÍTICA,31512,73.15,482.0,483.21290599529044,MEDIO,2,0.0,0.00931237721021611,0.990687622789784
LED-02447,Piso 10,Pasillos Quirófano,LED Tubo T8,Samsung,CRÍTICA,31968,61.0,851.0,879.5678939377857,BAJO,3,0.0,0.0,1.0
LED-02448,Piso 10,Pasillos Quirófano,LED Tubo T8,Philips,CRÍTICA,34056,85.45,242.0,246.25681316410103,ALTO,1,0.0,0.0,1.0
LED-02449,Piso 10,Pasillos Quirófano,LED Tubo T8,Genérico A,CRÍTICA,32328,83.97,257.0,262.1534793635491,ALTO,1,0.007783251231527094,0.0666797575470932,0.9255369912213797
LED-02450,Piso 10,Pasillos Quirófano,LED Tubo T8,Philips,CRÍTICA,34440,72.82,536.0,553.982191699058,MEDIO,2,0.00933530280649926,0.0,0.9906646971935007
LED-02451,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Genérico A,CRÍTICA,39672,65.03,889.0,905.0479428524511,BAJO,3,0.01,0.0,0.99
LED-02452,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Philips,CRÍTICA,27408,47.13,1281.0,1274.0068406878954,BAJO,4,0.0,0.0,1.0
LED-02453,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Philips,CRÍTICA,26016,38.33,1744.0,1782.6281031261071,BAJO,5,0.0,0.0,1.0
LED-02454,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,LG,CRÍTICA,54768,90.85,230.0,239.2977660494234,MUY ALTO,1,0.007125140924464487,0.0,0.9928748590755356
LED-02455,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Samsung,CRÍTICA,22488,40.21,1393.0,1415.494964713151,BAJO,4,0.0,0.0,1.0
LED-02457,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Genérico B,CRÍTICA,45864,83.81,369.0,345.06542548446737,ALTO,1,0.008404255319148936,0.0,0.9915957446808511
LED-02458,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Osram,CRÍTICA,37656,57.9,1141.0,1174.55309365297,BAJO,3,0.0,0.0,1.0
LED-02459,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Samsung,CRÍTICA,50400,80.98,493.0,507.6651060630521,ALTO,1,0.0,0.0,1.0
LED-02460,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Genérico A,CRÍTICA,46296,78.95,514.0,525.844286340686,MEDIO,2,0.0,0.018244066393313357,0.9817559336066866
LED-02461,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Philips,CRÍTICA,47280,72.44,749.0,755.797245786429,MEDIO,2,0.0,0.0,1.0
LED-02462,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Osram,CRÍTICA,33072,52.63,1240.0,1232.63422567058,BAJO,4,0.0,0.0,1.0
LED-02463,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Genérico A,CRÍTICA,28464,52.58,1070.0,1059.9683711472724,BAJO,4,0.0,0.0,1.0
LED-02464,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Philips,CRÍTICA,42960,58.73,1258.0,1264.6863532190218,BAJO,3,0.0,0.0,1.0
LED-02465,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Samsung,CRÍTICA,48744,81.72,454.0,425.53667106019486,ALTO,1,0.0,0.0,1.0
LED-02466,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Philips,CRÍTICA,39240,51.71,1527.0,1520.9799234489562,BAJO,4,0.0,0.0,1.0
LED-02467,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Osram,CRÍTICA,55896,78.79,627.0,629.5612055992209,MEDIO,2,0.016064320556713425,0.009063097514340345,0.9748725819289461
LED-02468,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Genérico A,CRÍTICA,44640,78.73,502.0,501.3532775047491,MEDIO,2,0.0,0.0,1.0
LED-02470,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Samsung,CRÍTICA,37680,68.32,728.0,696.739195088897,BAJO,2,0.007783251231527094,0.0,0.9922167487684729
LED-02471,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,LG,CRÍTICA,22752,33.88,1850.0,2002.6034867261978,BAJO,5,0.0,0.0,1.0
LED-02472,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,LG,CRÍTICA,40824,66.38,862.0,877.3110228388581,BAJO,3,0.0,0.0,1.0
LED-02473,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Samsung,CRÍTICA,38160,69.43,700.0,698.2748039140904,BAJO,2,0.009768160741885627,0.0,0.9902318392581144
LED-02474,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Osram,CRÍTICA,34920,49.55,1481.0,1458.7858643611028,BAJO,4,0.00933530280649926,0.0,0.9906646971935007
LED-02475,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Philips,CRÍTICA,35088,57.13,1097.0,1120.9099166793594,BAJO,3,0.00933530280649926,0.0,0.9906646971935007
LED-02476,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Philips,CRÍTICA,45336,63.94,1065.0,1062.3126445004386,BAJO,3,0.0,0.0,1.0
LED-02477,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Genérico B,CRÍTICA,39024,69.28,721.0,713.5690697268523,BAJO,2,0.008575305291723201,0.0,0.9914246947082768
LED-02478,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Osram,CRÍTICA,46680,69.55,852.0,852.2512214723531,BAJO,2,0.0,0.0,1.0
LED-02479,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Osram,CRÍTICA,42768,62.33,1077.0,1044.0440662035624,BAJO,3,0.0,0.0,1.0
LED-02480,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,LG,CRÍTICA,40464,75.28,554.0,544.2476861026055,MEDIO,2,0.0,0.0,1.0
LED-02481,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Osram,CRÍTICA,41856,60.25,1151.0,1139.2843790842223,BAJO,3,0.0,0.0,1.0
LED-02482,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Osram,CRÍTICA,31008,59.5,879.0,880.634243543698,BAJO,3,0.0,0.0,1.0
LED-02483,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Samsung,CRÍTICA,50472,81.13,489.0,504.1452844772312,ALTO,1,0.016916199208405706,0.0,0.9830838007915943
LED-02484,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,LG,CRÍTICA,27072,46.61,1292.0,1278.6270328477992,BAJO,4,0.0,0.0,1.0
LED-02485,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,LG,CRÍTICA,33744,55.78,1114.0,1121.5286004239267,BAJO,3,0.0,0.0,1.0
LED-02486,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Samsung,CRÍTICA,40896,70.63,709.0,681.3799596382659,MEDIO,2,0.0,0.0,1.0
LED-02487,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Philips,CRÍTICA,29520,54.79,1015.0,1000.6256765816828,BAJO,3,0.0,0.0,1.0
LED-02488,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Samsung,CRÍTICA,22632,32.45,1963.0,1986.4947819559445,BAJO,5,0.0,0.0,1.0
LED-02489,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Philips,CRÍTICA,46728,76.2,608.0,597.8237980616334,MEDIO,2,0.0,0.0,1.0
LED-02490,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Philips,CRÍTICA,53160,77.55,641.0,630.2870333733304,MEDIO,2,0.016064320556713425,0.0,0.9839356794432865
LED-02491,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Samsung,CRÍTICA,37680,56.3,1219.0,1206.6778571856037,BAJO,3,0.0,0.0,1.0
LED-02492,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Genérico A,CRÍTICA,36912,57.38,1142.0,1170.7647696358065,BAJO,3,0.0,0.0,1.0
LED-02493,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Osram,CRÍTICA,50064,74.69,707.0,705.8200416587498,MEDIO,2,0.0,0.0,1.0
LED-02494,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Philips,CRÍTICA,27024,35.95,2006.0,1943.557740193239,BAJO,5,0.0,0.0,1.0
LED-02495,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,LG,CRÍTICA,25104,41.02,1504.0,1490.682025075409,BAJO,4,0.0,0.0,1.0
LED-02496,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Philips,CRÍTICA,34656,49.88,1451.0,1435.286713937822,BAJO,4,0.0,0.0,1.0
LED-02497,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Samsung,CRÍTICA,53112,66.67,1106.0,1093.4293009939138,BAJO,2,0.0,0.009442231075697211,0.9905577689243027
LED-02498,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Philips,CRÍTICA,38616,55.02,1315.0,1266.8740300340678,BAJO,3,0.0,0.0,1.0
LED-02499,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Osram,CRÍTICA,39864,60.99,1062.0,1077.2292800370687,BAJO,3,0.0,0.0,1.0
LED-02500,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Samsung,CRÍTICA,34824,58.22,1041.0,1081.3579559685936,BAJO,3,0.0,0.0,1.0
LED-02501,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Osram,CRÍTICA,42408,58.03,1278.0,1292.9662645867961,BAJO,3,0.0,0.0,1.0
LED-02502,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Philips,CRÍTICA,55560,87.94,318.0,318.6076530490583,ALTO,1,0.0,0.0,1.0
LED-02503,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Genérico B,CRÍTICA,31944,59.25,915.0,894.6465792893352,BAJO,3,0.022133998653156288,0.0061643835616438354,0.9717016177851998
LED-02504,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Samsung,CRÍTICA,54096,85.45,384.0,373.22201912122983,ALTO,1,0.0,0.009442231075697211,0.9905577689243027
LED-02505,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,LG,CRÍTICA,30744,61.84,790.0,777.3537600169964,BAJO,3,0.0,0.0,1.0
LED-02506,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Genérico B,CRÍTICA,36144,61.1,959.0,982.659076697148,BAJO,3,0.008575305291723201,0.0,0.9914246947082768
LED-02507,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Osram,CRÍTICA,55248,72.4,877.0,893.7571189129823,MEDIO,2,0.0,0.0,1.0
LED-02508,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Samsung,CRÍTICA,44136,71.65,728.0,729.3516921148228,MEDIO,2,0.0,0.0,1.0
LED-02509,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Genérico A,CRÍTICA,40896,64.53,937.0,955.3788201770491,BAJO,3,0.0,0.0,1.0
LED-02510,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,LG,CRÍTICA,44952,75.09,621.0,617.3537339620128,MEDIO,2,0.0,0.0,1.0
LED-02511,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,LG,CRÍTICA,29280,44.0,1553.0,1556.7461532595319,BAJO,4,0.0,0.0,1.0
LED-02512,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Genérico A,CRÍTICA,53640,97.34,61.0,71.63295151443964,MUY ALTO,1,0.03152574559595268,0.8141590739090485,0.15431518049499898
LED-02513,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Genérico A,CRÍTICA,38736,71.77,635.0,593.7853927896097,MEDIO,2,0.0,0.0,1.0
LED-02514,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Osram,CRÍTICA,52272,85.18,379.0,377.7698146547542,ALTO,1,0.0,0.0,1.0
LED-02515,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Samsung,CRÍTICA,25680,49.13,1108.0,1099.8114565000033,BAJO,4,0.0,0.0,1.0
LED-02516,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Philips,CRÍTICA,39048,52.25,1487.0,1483.9757958088437,BAJO,4,0.0,0.0,1.0
LED-02517,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Philips,CRÍTICA,37728,60.19,1040.0,1029.919240902029,BAJO,3,0.0,0.0,1.0
LED-02518,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,LG,CRÍTICA,57072,70.36,1002.0,1005.4555827633026,MEDIO,2,0.0,0.009063097514340345,0.9909369024856596
LED-02519,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Osram,CRÍTICA,53856,80.35,549.0,552.2031117614433,ALTO,1,0.009132947976878613,0.019231324453876382,0.9716357275692451
LED-02520,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Osram,CRÍTICA,44040,76.61,560.0,530.4512489750298,MEDIO,2,0.0,0.0,1.0
LED-02521,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Genérico A,CRÍTICA,40008,77.46,485.0,466.1470457755435,MEDIO,2,0.0,0.0,1.0
LED-02522,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,LG,CRÍTICA,47760,82.84,412.0,409.78567530055716,ALTO,1,0.0,0.0,1.0
LED-02523,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Genérico B,CRÍTICA,42504,77.18,524.0,515.7076362885825,MEDIO,2,0.0,0.0,1.0
LED-02524,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Philips,CRÍTICA,23304,30.3,2233.0,2292.5258232002375,BAJO,5,0.0,0.0,1.0
LED-02525,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Philips,CRÍTICA,33696,46.24,1632.0,1594.5391149990892,BAJO,4,0.0,0.0,1.0
LED-02526,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,LG,CRÍTICA,56616,92.71,186.0,191.71706478296989,MUY ALTO,1,0.0,0.018776212268438706,0.9812237877315613
LED-02527,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,LG,CRÍTICA,32520,52.88,1207.0,1199.2733628122035,BAJO,4,0.0,0.0,1.0
LED-02528,Piso 11,Pabellón Quirúrgico,LED Quirúrgico,Philips,CRÍTICA,27216,47.87,1235.0,1249.5735847073156,BAJO,4,0.0,0.0,1.0
